iso_week	AY.45	AY.94	AY.3	AY.15	AY.4.2.1	AY.121.1	AY.91	AY.120	AY.6	AY.106	AY.124.1	AY.133	AY.4.2.2	AY.4	AY.129	AY.4.4	AY.98.1	AY.39.2	AY.4.9	AY.4.2.3	AY.78	B.1.36.17	AY.102	AY.25.1	AY.122.2	AY.4.2	AY.99.2	AY.22	AY.121	AY.70	AY.32	AY.112	AY.33	AY.92	AY.34	AY.46.6	AY.117	AY.109	AY.127	AY.4.10	AY.43.1	AY.118	AY.122	AY.43.5	AY.34.1	AY.39	AY.100	AY.125	AY.124	AY.46	AY.23	AY.119	AY.98	AY.123	AY.42	BA.2	AY.25.3	AY.44	AY.126	AY.5	AY.25	AY.66	AY.43.4	AY.43	AY.36	BA.1.1	AY.123.1	AY.26	AY.111	AY.5.4	AY.119.1	BA.1	AY.4.7	AY.9.2	AY.128	AY.116	AY.122.4	AY.103	AY.4.5	AY.85	AY.88	AY.4.6	B.1.617.2
2021W44	0.0	0.008714596949891068	0.0	0.0	0.0	0.002178649237472767	0.008714596949891068	0.013071895424836602	0.0	0.0	0.054466230936819175	0.0	0.0	0.1786492374727669	0.0	0.0	0.006535947712418301	0.002178649237472767	0.002178649237472767	0.0	0.0	0.002178649237472767	0.006535947712418301	0.0	0.0	0.026143790849673203	0.002178649237472767	0.015250544662309368	0.010893246187363835	0.0	0.0	0.0	0.008714596949891068	0.0	0.004357298474945534	0.008714596949891068	0.023965141612200435	0.0	0.002178649237472767	0.0	0.002178649237472767	0.0	0.04357298474945534	0.06971677559912855	0.013071895424836602	0.0	0.0	0.02832244008714597	0.11764705882352941	0.0	0.0	0.0	0.0	0.002178649237472767	0.02178649237472767	0.0	0.0	0.002178649237472767	0.004357298474945534	0.10239651416122005	0.0	0.002178649237472767	0.0	0.12418300653594772	0.0	0.0	0.0	0.0196078431372549	0.0	0.006535947712418301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04139433551198257	0.0	0.004357298474945534	0.002178649237472767	0.0	0.004357298474945534
2021W45	0.0	0.006060606060606061	0.0	0.0	0.00202020202020202	0.0	0.00202020202020202	0.00404040404040404	0.006060606060606061	0.0	0.06666666666666667	0.00202020202020202	0.0	0.18383838383838383	0.00202020202020202	0.0	0.00404040404040404	0.0	0.0	0.0	0.0	0.0	0.020202020202020204	0.0	0.0	0.01616161616161616	0.00404040404040404	0.014141414141414142	0.014141414141414142	0.00202020202020202	0.00202020202020202	0.0	0.0	0.0	0.00202020202020202	0.012121212121212121	0.010101010101010102	0.0	0.00404040404040404	0.0	0.00202020202020202	0.0	0.046464646464646465	0.046464646464646465	0.00404040404040404	0.00202020202020202	0.0	0.022222222222222223	0.16161616161616163	0.00202020202020202	0.0	0.00202020202020202	0.00202020202020202	0.00404040404040404	0.03232323232323232	0.0	0.00202020202020202	0.0	0.00404040404040404	0.12323232323232323	0.0	0.00404040404040404	0.0	0.07676767676767676	0.00202020202020202	0.0	0.0	0.03232323232323232	0.0	0.00404040404040404	0.0	0.0	0.00202020202020202	0.010101010101010102	0.0	0.0	0.0	0.014141414141414142	0.0	0.00404040404040404	0.0	0.00202020202020202	0.012121212121212121
2021W46	0.0	0.006589785831960461	0.0	0.0	0.0032948929159802307	0.0016474464579901153	0.0016474464579901153	0.004942339373970346	0.013179571663920923	0.0	0.07248764415156507	0.0032948929159802307	0.0	0.08072487644151564	0.0	0.0016474464579901153	0.0214168039538715	0.0	0.0	0.0016474464579901153	0.0	0.0	0.047775947281713346	0.0	0.0	0.026359143327841845	0.004942339373970346	0.011532125205930808	0.0214168039538715	0.0016474464579901153	0.0	0.0032948929159802307	0.008237232289950576	0.0	0.0016474464579901153	0.0016474464579901153	0.0016474464579901153	0.0016474464579901153	0.011532125205930808	0.0	0.0	0.0	0.06260296540362438	0.039538714991762765	0.006589785831960461	0.004942339373970346	0.0	0.013179571663920923	0.1400329489291598	0.0032948929159802307	0.0016474464579901153	0.0016474464579901153	0.0	0.0	0.019769357495881382	0.0	0.0	0.0	0.0016474464579901153	0.12685337726523888	0.0	0.0	0.0	0.09060955518945635	0.02471169686985173	0.0	0.0	0.042833607907743	0.0	0.004942339373970346	0.0	0.0	0.0	0.0016474464579901153	0.0	0.0	0.0016474464579901153	0.02800658978583196	0.0016474464579901153	0.0	0.0	0.0	0.026359143327841845
2021W47	0.0	0.0060790273556231	0.0	0.0	0.0	0.0	0.007598784194528876	0.001519756838905775	0.0060790273556231	0.001519756838905775	0.04559270516717325	0.0	0.001519756838905775	0.13069908814589665	0.004559270516717325	0.0	0.0243161094224924	0.0	0.00303951367781155	0.001519756838905775	0.0	0.0	0.041033434650455926	0.0	0.00303951367781155	0.041033434650455926	0.004559270516717325	0.0060790273556231	0.0243161094224924	0.0	0.0	0.0	0.001519756838905775	0.0	0.0	0.004559270516717325	0.004559270516717325	0.0	0.007598784194528876	0.0	0.0	0.001519756838905775	0.06534954407294832	0.04711246200607903	0.00303951367781155	0.00303951367781155	0.0	0.010638297872340425	0.14437689969604864	0.0060790273556231	0.0	0.0	0.001519756838905775	0.0	0.02127659574468085	0.0	0.0	0.001519756838905775	0.00303951367781155	0.08814589665653495	0.0	0.0	0.0	0.09878419452887538	0.00303951367781155	0.0	0.0	0.03951367781155015	0.001519756838905775	0.010638297872340425	0.0	0.001519756838905775	0.0	0.004559270516717325	0.001519756838905775	0.0	0.0	0.0486322188449848	0.001519756838905775	0.00303951367781155	0.0	0.0	0.016717325227963525
2021W48	0.0	0.0019801980198019802	0.0019801980198019802	0.0019801980198019802	0.0039603960396039604	0.0	0.0019801980198019802	0.0019801980198019802	0.005940594059405941	0.0019801980198019802	0.06732673267326733	0.0	0.0019801980198019802	0.0891089108910891	0.0039603960396039604	0.0	0.015841584158415842	0.0	0.0039603960396039604	0.0	0.0019801980198019802	0.0	0.019801980198019802	0.0019801980198019802	0.0	0.03762376237623762	0.0	0.0039603960396039604	0.015841584158415842	0.0	0.0	0.0	0.0019801980198019802	0.0	0.005940594059405941	0.009900990099009901	0.0	0.0039603960396039604	0.005940594059405941	0.0	0.0	0.0019801980198019802	0.061386138613861385	0.03762376237623762	0.0019801980198019802	0.0	0.0	0.015841584158415842	0.12673267326732673	0.019801980198019802	0.0	0.0	0.0	0.0	0.047524752475247525	0.0	0.0	0.007920792079207921	0.011881188118811881	0.11287128712871287	0.0	0.0	0.0	0.11485148514851486	0.0019801980198019802	0.0	0.0	0.03762376237623762	0.0	0.0019801980198019802	0.0	0.015841584158415842	0.0	0.0039603960396039604	0.0	0.0	0.0	0.03564356435643564	0.0	0.0	0.0	0.0	0.0297029702970297
2021W49	0.0	0.0	0.0	0.0	0.002652519893899204	0.0	0.0	0.0	0.0	0.0	0.04509283819628647	0.0	0.0	0.15384615384615385	0.007957559681697613	0.0	0.021220159151193633	0.0	0.007957559681697613	0.0	0.0	0.0	0.007957559681697613	0.0	0.0	0.04509283819628647	0.0	0.010610079575596816	0.03183023872679045	0.0	0.0	0.0	0.0	0.002652519893899204	0.0	0.0	0.002652519893899204	0.002652519893899204	0.002652519893899204	0.0	0.0	0.0	0.0636604774535809	0.04774535809018567	0.007957559681697613	0.0	0.0	0.015915119363395226	0.09549071618037135	0.026525198938992044	0.0	0.0	0.0	0.0	0.05570291777188329	0.0	0.0	0.0	0.013262599469496022	0.06896551724137931	0.005305039787798408	0.0	0.0	0.09283819628647215	0.002652519893899204	0.0	0.0	0.015915119363395226	0.0	0.002652519893899204	0.0	0.042440318302387266	0.0	0.005305039787798408	0.0	0.0	0.0	0.03713527851458886	0.005305039787798408	0.0	0.0	0.0	0.050397877984084884
2021W50	0.003968253968253968	0.003968253968253968	0.001984126984126984	0.0	0.003968253968253968	0.0	0.0	0.001984126984126984	0.003968253968253968	0.001984126984126984	0.01984126984126984	0.0	0.005952380952380952	0.1488095238095238	0.001984126984126984	0.0	0.013888888888888888	0.0	0.007936507936507936	0.0	0.0	0.0	0.0	0.007936507936507936	0.0	0.02976190476190476	0.0	0.011904761904761904	0.015873015873015872	0.0	0.0	0.001984126984126984	0.005952380952380952	0.0	0.0	0.0	0.001984126984126984	0.0	0.007936507936507936	0.005952380952380952	0.0	0.001984126984126984	0.047619047619047616	0.025793650793650792	0.007936507936507936	0.0	0.001984126984126984	0.003968253968253968	0.0873015873015873	0.005952380952380952	0.001984126984126984	0.0	0.0	0.0	0.04365079365079365	0.0	0.0	0.0	0.011904761904761904	0.06547619047619048	0.003968253968253968	0.0	0.0	0.0873015873015873	0.003968253968253968	0.013888888888888888	0.0	0.007936507936507936	0.0	0.0	0.001984126984126984	0.17261904761904762	0.0	0.005952380952380952	0.0	0.005952380952380952	0.0	0.031746031746031744	0.0	0.0	0.0	0.0	0.0496031746031746
2021W51	0.0	0.005208333333333333	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0026041666666666665	0.0859375	0.005208333333333333	0.0	0.005208333333333333	0.0	0.005208333333333333	0.0	0.0	0.0	0.0	0.0026041666666666665	0.0	0.044270833333333336	0.0	0.0026041666666666665	0.0	0.0	0.0	0.0026041666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0026041666666666665	0.052083333333333336	0.0026041666666666665	0.005208333333333333	0.0	0.0	0.005208333333333333	0.0390625	0.013020833333333334	0.0	0.0	0.0	0.0	0.0234375	0.0	0.0	0.0	0.005208333333333333	0.028645833333333332	0.0026041666666666665	0.0	0.0	0.046875	0.005208333333333333	0.041666666666666664	0.0	0.0026041666666666665	0.0	0.0	0.0	0.4661458333333333	0.0	0.0026041666666666665	0.0	0.0	0.0	0.013020833333333334	0.005208333333333333	0.0	0.0	0.0	0.036458333333333336
2021W52	0.0	0.0022026431718061676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011013215859030838	0.0	0.0	0.03303964757709251	0.0	0.0	0.0	0.0	0.004405286343612335	0.0022026431718061676	0.0	0.0	0.0	0.0	0.0	0.01762114537444934	0.0	0.0	0.004405286343612335	0.0	0.0	0.0	0.0	0.0	0.0	0.0022026431718061676	0.0	0.0	0.00881057268722467	0.0	0.0	0.0022026431718061676	0.013215859030837005	0.004405286343612335	0.0	0.0	0.0	0.0022026431718061676	0.013215859030837005	0.0022026431718061676	0.0	0.0	0.0022026431718061676	0.0	0.011013215859030838	0.0022026431718061676	0.0	0.0	0.0022026431718061676	0.006607929515418502	0.0	0.0	0.0	0.022026431718061675	0.0	0.09030837004405286	0.0022026431718061676	0.0	0.0	0.0	0.0	0.7180616740088106	0.0	0.0022026431718061676	0.0	0.0	0.0	0.006607929515418502	0.0	0.0	0.0	0.0	0.011013215859030838
2022W01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005405405405405406	0.0	0.0	0.03063063063063063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018018018018018	0.0	0.007207207207207207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018018018018018	0.0	0.0	0.0	0.005405405405405406	0.0018018018018018018	0.0	0.0018018018018018018	0.014414414414414415	0.0018018018018018018	0.0	0.0	0.0	0.0018018018018018018	0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0018018018018018018	0.007207207207207207	0.0	0.0	0.0	0.005405405405405406	0.0036036036036036037	0.0	0.0	0.012612612612612612	0.0036036036036036037	0.0990990990990991	0.0	0.0018018018018018018	0.0	0.0	0.0	0.772972972972973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009009009009009009
