col2	col1	AdjRand	Simpson_col2	Simpson_col1	Wallace	AdjWallace	AdjWallaceIClow	AdjWallaceIChigh	col2_cluster	col1_cluster
MST-190x1.0	MST-189x1.0	1.0	0.9130812792415388	0.9130812792415388	1.0	1.0	1.0	1.0	94	94
MST-191x1.0	MST-190x1.0	1.0	0.9130812792415388	0.9130812792415388	1.0	1.0	1.0	1.0	94	94
MST-192x1.0	MST-191x1.0	1.0	0.9130812792415388	0.9130812792415388	1.0	1.0	1.0	1.0	94	94
MST-193x1.0	MST-192x1.0	1.0	0.9130812792415388	0.9130812792415388	1.0	1.0	1.0	1.0	94	94
MST-194x1.0	MST-193x1.0	0.9878236544916047	0.9111289156844307	0.9130812792415388	1.0	0.9759402685857487	0.9625926434229023	0.989287893748595	93	94
MST-195x1.0	MST-194x1.0	1.0	0.9111289156844307	0.9111289156844307	1.0	1.0	1.0	1.0	93	93
MST-196x1.0	MST-195x1.0	1.0	0.9111289156844307	0.9111289156844307	1.0	1.0	1.0	1.0	93	93
MST-197x1.0	MST-196x1.0	1.0	0.9111289156844307	0.9111289156844307	1.0	1.0	1.0	1.0	93	93
MST-198x1.0	MST-197x1.0	0.9988721467192759	0.9109460947783143	0.9111289156844307	1.0	0.9977468346784519	0.9936394475051552	1.0018542218517485	91	93
MST-199x1.0	MST-198x1.0	0.9998213345523024	0.9109171026570085	0.9109460947783143	1.0	0.9996427329358848	0.9989487870748657	1.000336678796904	90	91
MST-200x1.0	MST-199x1.0	1.0	0.9109171026570085	0.9109171026570085	1.0	1.0	1.0	1.0	90	90
MST-201x1.0	MST-200x1.0	0.9692795314364987	0.9058022102911116	0.9109171026570085	1.0	0.9403903007644431	0.9207542255673128	0.9600263759615734	88	90
MST-202x1.0	MST-201x1.0	1.0	0.9058022102911116	0.9058022102911116	1.0	1.0	1.0	1.0	88	88
MST-203x1.0	MST-202x1.0	0.9999080646764715	0.9057865204372285	0.9058022102911116	1.0	0.9998161462555966	0.9994676793986611	1.0001646131125321	87	88
MST-204x1.0	MST-203x1.0	1.0	0.9057865204372285	0.9057865204372285	1.0	1.0	1.0	1.0	87	87
MST-205x1.0	MST-204x1.0	1.0	0.9057865204372285	0.9057865204372285	1.0	1.0	1.0	1.0	87	87
MST-206x1.0	MST-205x1.0	0.9168227123368835	0.8905625869976816	0.9057865204372285	1.0	0.84641980844601	0.8208577881432859	0.871981828748734	86	87
MST-207x1.0	MST-206x1.0	1.0	0.8905625869976816	0.8905625869976816	1.0	1.0	1.0	1.0	86	86
MST-208x1.0	MST-207x1.0	1.0	0.8905625869976816	0.8905625869976816	1.0	1.0	1.0	1.0	86	86
MST-209x1.0	MST-208x1.0	1.0	0.8905625869976816	0.8905625869976816	1.0	1.0	1.0	1.0	86	86
MST-210x1.0	MST-209x1.0	1.0	0.8905625869976816	0.8905625869976816	1.0	1.0	1.0	1.0	86	86
MST-211x1.0	MST-210x1.0	0.9998355352366024	0.8905305251223553	0.8905625869976816	1.0	0.9996711245616259	0.9992434861271039	1.000098762996148	85	86
MST-212x1.0	MST-211x1.0	1.0	0.8905305251223553	0.8905305251223553	1.0	1.0	1.0	1.0	85	85
MST-213x1.0	MST-212x1.0	1.0	0.8905305251223553	0.8905305251223553	1.0	1.0	1.0	1.0	85	85
MST-214x1.0	MST-213x1.0	0.9996851853530849	0.8904691300419431	0.8905305251223553	1.0	0.9993705688603118	0.9985188521002556	1.0002222856203682	84	85
MST-215x1.0	MST-214x1.0	1.0	0.8904691300419431	0.8904691300419431	1.0	1.0	1.0	1.0	84	84
MST-216x1.0	MST-215x1.0	1.0	0.8904691300419431	0.8904691300419431	1.0	1.0	1.0	1.0	84	84
MST-217x1.0	MST-216x1.0	1.0	0.8904691300419431	0.8904691300419431	1.0	1.0	1.0	1.0	84	84
MST-218x1.0	MST-217x1.0	1.0	0.8904691300419431	0.8904691300419431	1.0	1.0	1.0	1.0	84	84
MST-219x1.0	MST-218x1.0	0.9999143272536808	0.8904524169367197	0.8904691300419431	1.0	0.9998286691857429	0.9995028788782728	1.0001544594932128	83	84
MST-220x1.0	MST-219x1.0	1.0	0.8904524169367197	0.8904524169367197	1.0	1.0	1.0	1.0	83	83
MST-221x1.0	MST-220x1.0	1.0	0.8904524169367197	0.8904524169367197	1.0	1.0	1.0	1.0	83	83
MST-222x1.0	MST-221x1.0	0.6849784279247426	0.8089419205950138	0.8904524169367197	1.0	0.5208875979454595	0.5078132801058236	0.5339619157850953	82	83
MST-223x1.0	MST-222x1.0	1.0	0.8089419205950138	0.8089419205950138	1.0	1.0	1.0	1.0	82	82
MST-224x1.0	MST-223x1.0	1.0	0.8089419205950138	0.8089419205950138	1.0	1.0	1.0	1.0	82	82
MST-225x1.0	MST-224x1.0	0.9999966896898271	0.8089408973436736	0.8089419205950138	1.0	0.9999933794015706	0.9999863571965032	1.000000401606638	81	82
MST-226x1.0	MST-225x1.0	1.0	0.8089408973436736	0.8089408973436736	1.0	1.0	1.0	1.0	81	81
MST-227x1.0	MST-226x1.0	1.0	0.8089408973436736	0.8089408973436736	1.0	1.0	1.0	1.0	81	81
MST-228x1.0	MST-227x1.0	0.9999867588947242	0.8089368043383128	0.8089408973436736	1.0	0.9999735181400975	0.9999624422905216	0.9999845939896734	80	81
MST-229x1.0	MST-228x1.0	1.0	0.8089368043383128	0.8089368043383128	1.0	1.0	1.0	1.0	80	80
MST-230x1.0	MST-229x1.0	0.9923127716671712	0.8065492178778382	0.8089368043383128	1.0	0.9847428286938857	0.9733413524634018	0.9961443049243697	79	80
MST-231x1.0	MST-230x1.0	0.9934225803832469	0.8044883896786683	0.8065492178778382	1.0	0.9869311202723833	0.9763658403975748	0.9974964001471918	78	79
MST-232x1.0	MST-231x1.0	0.999992410122423	0.8044860020922079	0.8044883896786683	1.0	0.9999848203600576	0.9999629378415826	1.0000067028785327	77	78
MST-233x1.0	MST-232x1.0	1.0	0.8044860020922079	0.8044860020922079	1.0	1.0	1.0	1.0	77	77
MST-234x1.0	MST-233x1.0	0.9999967472168019	0.8044849788408677	0.8044860020922079	1.0	0.999993494454765	0.9999865942820385	1.0000003946274916	76	77
MST-235x1.0	MST-234x1.0	1.0	0.8044849788408677	0.8044849788408677	1.0	1.0	1.0	1.0	76	76
MST-236x1.0	MST-235x1.0	1.0	0.8044849788408677	0.8044849788408677	1.0	1.0	1.0	1.0	76	76
MST-237x1.0	MST-236x1.0	1.0	0.8044849788408677	0.8044849788408677	1.0	1.0	1.0	1.0	76	76
MST-238x1.0	MST-237x1.0	1.0	0.8044849788408677	0.8044849788408677	1.0	1.0	1.0	1.0	76	76
MST-239x1.0	MST-238x1.0	1.0	0.8044849788408677	0.8044849788408677	1.0	1.0	1.0	1.0	76	76
MST-240x1.0	MST-239x1.0	0.9961404568117458	0.8032679919135858	0.8044849788408677	1.0	0.9923105912287364	0.9912271229957492	0.9933940594617237	73	76
MST-241x1.0	MST-240x1.0	1.0	0.8032679919135858	0.8032679919135858	1.0	1.0	1.0	1.0	73	73
MST-242x1.0	MST-241x1.0	1.0	0.8032679919135858	0.8032679919135858	1.0	1.0	1.0	1.0	73	73
MST-243x1.0	MST-242x1.0	1.0	0.8032679919135858	0.8032679919135858	1.0	1.0	1.0	1.0	73	73
MST-244x1.0	MST-243x1.0	0.9688949286804942	0.7932479737065335	0.8032679919135858	1.0	0.9396665341201346	0.9182257109530171	0.961107357287252	72	73
MST-245x1.0	MST-244x1.0	1.0	0.7932479737065335	0.7932479737065335	1.0	1.0	1.0	1.0	72	72
MST-246x1.0	MST-245x1.0	1.0	0.7932479737065335	0.7932479737065335	1.0	1.0	1.0	1.0	72	72
MST-247x1.0	MST-246x1.0	0.9979228258091755	0.7925658061463979	0.7932479737065335	1.0	0.995854263036174	0.995621591725699	0.996086934346649	71	72
MST-248x1.0	MST-247x1.0	1.0	0.7925658061463979	0.7925658061463979	1.0	1.0	1.0	1.0	71	71
MST-249x1.0	MST-248x1.0	0.9995229630905232	0.7924089076075668	0.7925658061463979	1.0	0.9990463810924628	0.9982684635234839	0.9998242986614417	70	71
MST-250x1.0	MST-249x1.0	1.0	0.7924089076075668	0.7924089076075668	1.0	1.0	1.0	1.0	70	70
MST-251x1.0	MST-250x1.0	1.0	0.7924089076075668	0.7924089076075668	1.0	1.0	1.0	1.0	70	70
MST-252x1.0	MST-251x1.0	0.9989203911437132	0.7920534983087361	0.7924089076075668	1.0	0.997843110884018	0.9935396650432374	1.0021465567247985	69	70
MST-253x1.0	MST-252x1.0	0.999906815472601	0.7920228007685299	0.7920534983087361	1.0	0.9998136483102961	0.9994510987983365	1.0001761978222556	68	69
MST-254x1.0	MST-253x1.0	0.9988246755448448	0.791635329594373	0.7920228007685299	1.0	0.9976521106214942	0.9961373048067031	0.9991669164362852	67	68
MST-255x1.0	MST-254x1.0	0.9924845285260331	0.7891450769160978	0.791635329594373	1.0	0.985081179025525	0.9739272613398722	0.9962350967111777	66	67
MST-256x1.0	MST-255x1.0	0.9999969252418788	0.7891440536647576	0.7891450769160978	1.0	0.9999938505026658	0.9999873279757668	1.0000003730295648	65	66
MST-257x1.0	MST-256x1.0	0.9996095945734291	0.7890141007445518	0.7891440536647576	1.0	0.9992194938606905	0.9983562696678315	1.0000827180535494	64	65
MST-258x1.0	MST-257x1.0	1.0	0.7890141007445518	0.7890141007445518	1.0	1.0	1.0	1.0	64	64
MST-259x1.0	MST-258x1.0	1.0	0.7890141007445518	0.7890141007445518	1.0	1.0	1.0	1.0	64	64
MST-260x1.0	MST-259x1.0	1.0	0.7890141007445518	0.7890141007445518	1.0	1.0	1.0	1.0	64	64
MST-261x1.0	MST-260x1.0	0.9998668311047662	0.788969759853143	0.7890141007445518	1.0	0.9997336976727189	0.9992111986327895	1.0002561967126482	63	64
MST-262x1.0	MST-261x1.0	0.9998135979774676	0.7889076826051706	0.788969759853143	1.0	0.9996272654334124	0.9991226554710027	1.0001318753958222	62	63
MST-263x1.0	MST-262x1.0	1.0	0.7889076826051706	0.7889076826051706	1.0	1.0	1.0	1.0	62	62
MST-264x1.0	MST-263x1.0	1.0	0.7889076826051706	0.7889076826051706	1.0	1.0	1.0	1.0	62	62
MST-265x1.0	MST-264x1.0	1.0	0.7889076826051706	0.7889076826051706	1.0	1.0	1.0	1.0	62	62
MST-266x1.0	MST-265x1.0	1.0	0.7889076826051706	0.7889076826051706	1.0	1.0	1.0	1.0	62	62
MST-267x1.0	MST-266x1.0	1.0	0.7889076826051706	0.7889076826051706	1.0	1.0	1.0	1.0	62	62
MST-268x1.0	MST-267x1.0	1.0	0.7889076826051706	0.7889076826051706	1.0	1.0	1.0	1.0	62	62
MST-269x1.0	MST-268x1.0	0.9997102348352184	0.7888111558954114	0.7889076826051706	1.0	0.9994206375494928	0.9987986729250969	1.0000426021738889	60	62
MST-270x1.0	MST-269x1.0	0.9992141293169563	0.7885492035523194	0.7888111558954114	1.0	0.9984294928494397	0.9974599278040275	0.999399057894852	59	60
MST-271x1.0	MST-270x1.0	1.0	0.7885492035523194	0.7885492035523194	1.0	1.0	1.0	1.0	59	59
MST-272x1.0	MST-271x1.0	1.0	0.7885492035523194	0.7885492035523194	1.0	1.0	1.0	1.0	59	59
MST-273x1.0	MST-272x1.0	1.0	0.7885492035523194	0.7885492035523194	1.0	1.0	1.0	1.0	59	59
MST-274x1.0	MST-273x1.0	0.9978547680831311	0.7878329276141769	0.7885492035523194	1.0	0.9957187205036829	0.9896870847306699	1.001750356276696	58	59
MST-275x1.0	MST-274x1.0	1.0	0.7878329276141769	0.7878329276141769	1.0	1.0	1.0	1.0	58	58
MST-276x1.0	MST-275x1.0	1.0	0.7878329276141769	0.7878329276141769	1.0	1.0	1.0	1.0	58	58
MST-277x1.0	MST-276x1.0	0.9989273292459782	0.7874741074775455	0.7878329276141769	1.0	0.997856957271216	0.9935810404510587	1.0021328740913733	57	58
MST-278x1.0	MST-277x1.0	0.9978565874284517	0.7867557850367228	0.7874741074775455	1.0	0.9957223436393237	0.9896957469523752	1.0017489403262723	56	57
MST-279x1.0	MST-278x1.0	0.999866846680411	0.7867111030615339	0.7867557850367228	1.0	0.9997337288157141	0.999211214774777	1.0002562428566513	55	56
MST-280x1.0	MST-279x1.0	0.986015125746334	0.7819799299482133	0.7867111030615339	1.0	0.9724160101225188	0.9709934564698887	0.9738385637751489	54	55
MST-281x1.0	MST-280x1.0	1.0	0.7819799299482133	0.7819799299482133	1.0	1.0	1.0	1.0	54	54
MST-282x1.0	MST-281x1.0	1.0	0.7819799299482133	0.7819799299482133	1.0	1.0	1.0	1.0	54	54
MST-283x1.0	MST-282x1.0	1.0	0.7819799299482133	0.7819799299482133	1.0	1.0	1.0	1.0	54	54
MST-284x1.0	MST-283x1.0	0.9884667915549414	0.7780216526805263	0.7819799299482133	1.0	0.977196579709355	0.9636719290434241	0.9907212303752859	53	54
MST-285x1.0	MST-284x1.0	0.9947520845457664	0.7762036761327649	0.7780216526805263	1.0	0.9895589627721589	0.9802943576708366	0.9988235678734813	52	53
MST-286x1.0	MST-285x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-287x1.0	MST-286x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-288x1.0	MST-287x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-289x1.0	MST-288x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-290x1.0	MST-289x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-291x1.0	MST-290x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-292x1.0	MST-291x1.0	1.0	0.7762036761327649	0.7762036761327649	1.0	1.0	1.0	1.0	52	52
MST-293x1.0	MST-292x1.0	0.9976400001932668	0.7753826874741416	0.7762036761327649	1.0	0.9952911133580985	0.9893737688585126	1.0012084578576843	50	52
MST-294x1.0	MST-293x1.0	1.0	0.7753826874741416	0.7753826874741416	1.0	1.0	1.0	1.0	50	50
MST-295x1.0	MST-294x1.0	0.9929303873759654	0.7729105122362101	0.7753826874741416	1.0	0.9859600318877382	0.9835556513758684	0.9883644123996079	49	50
MST-296x1.0	MST-295x1.0	0.999774607541903	0.7728313807992343	0.7729105122362101	1.0	0.9995493166644308	0.9991495014951375	0.9999491318337241	48	49
MST-297x1.0	MST-296x1.0	0.9849694861187341	0.7675101327463963	0.7728313807992343	1.0	0.9703841142197936	0.968981646017773	0.9717865824218143	46	48
MST-298x1.0	MST-297x1.0	1.0	0.7675101327463963	0.7675101327463963	1.0	1.0	1.0	1.0	46	46
MST-299x1.0	MST-298x1.0	0.9434988914187752	0.7467176655134624	0.7675101327463963	1.0	0.8930410803693333	0.8922219915862989	0.8938601691523677	45	46
MST-300x1.0	MST-299x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-301x1.0	MST-300x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-302x1.0	MST-301x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-303x1.0	MST-302x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-304x1.0	MST-303x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-305x1.0	MST-304x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-306x1.0	MST-305x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-307x1.0	MST-306x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-308x1.0	MST-307x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-309x1.0	MST-308x1.0	1.0	0.7467176655134624	0.7467176655134624	1.0	1.0	1.0	1.0	45	45
MST-310x1.0	MST-309x1.0	0.9951738145607879	0.7448877510333987	0.7467176655134624	1.0	0.9903939895095338	0.9818698823549655	0.9989180966641021	44	45
MST-311x1.0	MST-310x1.0	1.0	0.7448877510333987	0.7448877510333987	1.0	1.0	1.0	1.0	44	44
MST-312x1.0	MST-311x1.0	1.0	0.7448877510333987	0.7448877510333987	1.0	1.0	1.0	1.0	44	44
MST-313x1.0	MST-312x1.0	1.0	0.7448877510333987	0.7448877510333987	1.0	1.0	1.0	1.0	44	44
MST-314x1.0	MST-313x1.0	1.0	0.7448877510333987	0.7448877510333987	1.0	1.0	1.0	1.0	44	44
MST-315x1.0	MST-314x1.0	1.0	0.7448877510333987	0.7448877510333987	1.0	1.0	1.0	1.0	44	44
MST-316x1.0	MST-315x1.0	1.0	0.7448877510333987	0.7448877510333987	1.0	1.0	1.0	1.0	44	44
MST-317x1.0	MST-316x1.0	0.9980669356415074	0.7441523744035723	0.7448877510333987	1.0	0.9961413303398061	0.9907045467037211	1.0015781139758912	43	44
MST-318x1.0	MST-317x1.0	0.6125210823703758	0.5621773560617921	0.7441523744035723	1.0	0.4414633437579072	0.41886617120006453	0.46406051631574985	42	43
MST-319x1.0	MST-318x1.0	1.0	0.5621773560617921	0.5621773560617921	1.0	1.0	1.0	1.0	42	42
MST-320x1.0	MST-319x1.0	0.9978969592974744	0.5611418257055062	0.5621773560617921	1.0	0.995802745591808	0.9944753098274878	0.9971301813561283	41	42
MST-321x1.0	MST-320x1.0	0.9966841595756091	0.5595080343989813	0.5611418257055062	1.0	0.993390236073641	0.9858907194230332	1.0008897527242488	38	41
MST-322x1.0	MST-321x1.0	1.0	0.5595080343989813	0.5595080343989813	1.0	1.0	1.0	1.0	38	38
MST-323x1.0	MST-322x1.0	1.0	0.5595080343989813	0.5595080343989813	1.0	1.0	1.0	1.0	38	38
MST-324x1.0	MST-323x1.0	0.9989089063048868	0.5589701452778144	0.5595080343989813	1.0	0.9978201909856457	0.9934674765449976	1.0021729054262938	37	38
MST-325x1.0	MST-324x1.0	1.0	0.5589701452778144	0.5589701452778144	1.0	1.0	1.0	1.0	37	37
MST-326x1.0	MST-325x1.0	0.8572555030168691	0.487385528019862	0.5589701452778144	1.0	0.7501725059976585	0.7120917662142375	0.7882532457810795	36	37
MST-327x1.0	MST-326x1.0	1.0	0.487385528019862	0.487385528019862	1.0	1.0	1.0	1.0	36	36
MST-328x1.0	MST-327x1.0	1.0	0.487385528019862	0.487385528019862	1.0	1.0	1.0	1.0	36	36
MST-329x1.0	MST-328x1.0	1.0	0.487385528019862	0.487385528019862	1.0	1.0	1.0	1.0	36	36
MST-330x1.0	MST-329x1.0	1.0	0.487385528019862	0.487385528019862	1.0	1.0	1.0	1.0	36	36
MST-331x1.0	MST-330x1.0	1.0	0.487385528019862	0.487385528019862	1.0	1.0	1.0	1.0	36	36
MST-332x1.0	MST-331x1.0	0.9941594791064605	0.48446755628138183	0.487385528019862	1.0	0.9883867854352278	0.9780510732037347	0.9987224976667209	35	36
MST-333x1.0	MST-332x1.0	1.0	0.48446755628138183	0.48446755628138183	1.0	1.0	1.0	1.0	35	35
MST-334x1.0	MST-333x1.0	1.0	0.48446755628138183	0.48446755628138183	1.0	1.0	1.0	1.0	35	35
MST-335x1.0	MST-334x1.0	1.0	0.48446755628138183	0.48446755628138183	1.0	1.0	1.0	1.0	35	35
MST-336x1.0	MST-335x1.0	1.0	0.48446755628138183	0.48446755628138183	1.0	1.0	1.0	1.0	35	35
MST-337x1.0	MST-336x1.0	0.9999945373870226	0.4844648276111413	0.48446755628138183	1.0	0.9999890748337251	0.9999820226692189	0.9999961269982314	34	35
MST-338x1.0	MST-337x1.0	1.0	0.4844648276111413	0.4844648276111413	1.0	1.0	1.0	1.0	34	34
MST-339x1.0	MST-338x1.0	1.0	0.4844648276111413	0.4844648276111413	1.0	1.0	1.0	1.0	34	34
MST-340x1.0	MST-339x1.0	1.0	0.4844648276111413	0.4844648276111413	1.0	1.0	1.0	1.0	34	34
MST-341x1.0	MST-340x1.0	0.9997883223190236	0.4843590916393202	0.4844648276111413	1.0	0.9995767342339629	0.998993335197966	1.00016013326996	33	34
MST-342x1.0	MST-341x1.0	0.9998641151080506	0.4842912159670868	0.4843590916393202	1.0	0.9997282671404915	0.9991915691525283	1.0002649651284545	32	33
MST-343x1.0	MST-342x1.0	1.0	0.4842912159670868	0.4842912159670868	1.0	1.0	1.0	1.0	32	32
MST-344x1.0	MST-343x1.0	1.0	0.4842912159670868	0.4842912159670868	1.0	1.0	1.0	1.0	32	32
MST-345x1.0	MST-344x1.0	0.9952050471192909	0.48189646674723063	0.4842912159670868	1.0	0.9904558579499982	0.981153619073711	0.9997580968262855	30	32
MST-346x1.0	MST-345x1.0	1.0	0.48189646674723063	0.48189646674723063	1.0	1.0	1.0	1.0	30	30
MST-347x1.0	MST-346x1.0	1.0	0.48189646674723063	0.48189646674723063	1.0	1.0	1.0	1.0	30	30
MST-348x1.0	MST-347x1.0	1.0	0.48189646674723063	0.48189646674723063	1.0	1.0	1.0	1.0	30	30
MST-349x1.0	MST-348x1.0	0.9999562838973494	0.48187463738530634	0.48189646674723063	1.0	0.9999125716167268	0.9998031903073908	1.0000219529260626	29	30
MST-350x1.0	MST-349x1.0	0.9998633862861654	0.4818064206292928	0.48187463738530634	1.0	0.9997268098938459	0.9991871999835885	1.0002664198041034	28	29
MST-351x1.0	MST-350x1.0	1.0	0.4818064206292928	0.4818064206292928	1.0	1.0	1.0	1.0	28	28
MST-352x1.0	MST-351x1.0	1.0	0.4818064206292928	0.4818064206292928	1.0	1.0	1.0	1.0	28	28
MST-353x1.0	MST-352x1.0	1.0	0.4818064206292928	0.4818064206292928	1.0	1.0	1.0	1.0	28	28
MST-354x1.0	MST-353x1.0	1.0	0.4818064206292928	0.4818064206292928	1.0	1.0	1.0	1.0	28	28
MST-355x1.0	MST-354x1.0	1.0	0.4818064206292928	0.4818064206292928	1.0	1.0	1.0	1.0	28	28
MST-356x1.0	MST-355x1.0	0.9856466300559059	0.4746429790803085	0.4818064206292928	1.0	0.9716994681155638	0.9558118445687616	0.9875870916623661	25	28
MST-357x1.0	MST-356x1.0	0.9978002468080462	0.47354605364361047	0.4746429790803085	1.0	0.9956101502021975	0.9936739673744344	0.9975463330299605	24	25
MST-358x1.0	MST-357x1.0	0.9988150948758585	0.472955296536533	0.47354605364361047	1.0	0.9976329944287473	0.9929058095431845	1.0023601793143102	23	24
MST-359x1.0	MST-358x1.0	0.9956476594613636	0.47078600369530166	0.472955296536533	1.0	0.9913330404819842	0.9895045882468932	0.9931614927170752	22	23
MST-360x1.0	MST-359x1.0	1.0	0.47078600369530166	0.47078600369530166	1.0	1.0	1.0	1.0	22	22
MST-361x1.0	MST-360x1.0	0.9998514612686971	0.47071198851502694	0.47078600369530166	1.0	0.9997029666583499	0.9991156891307996	1.0002902441859	21	22
MST-362x1.0	MST-361x1.0	0.7606228625837319	0.35308344853438	0.47071198851502694	1.0	0.6137138080257021	0.5678211439395712	0.659606472111833	20	21
MST-363x1.0	MST-362x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-364x1.0	MST-363x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-365x1.0	MST-364x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-366x1.0	MST-365x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-367x1.0	MST-366x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-368x1.0	MST-367x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-369x1.0	MST-368x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-370x1.0	MST-369x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-371x1.0	MST-370x1.0	1.0	0.35308344853438	0.35308344853438	1.0	1.0	1.0	1.0	20	20
MST-372x1.0	MST-371x1.0	0.9947835255279719	0.35070404808462696	0.35308344853438	1.0	0.9896211918437411	0.9867069342792485	0.9925354494082337	19	20
MST-373x1.0	MST-372x1.0	1.0	0.35070404808462696	0.35070404808462696	1.0	1.0	1.0	1.0	19	19
MST-374x1.0	MST-373x1.0	1.0	0.35070404808462696	0.35070404808462696	1.0	1.0	1.0	1.0	19	19
MST-375x1.0	MST-374x1.0	1.0	0.35070404808462696	0.35070404808462696	1.0	1.0	1.0	1.0	19	19
MST-376x1.0	MST-375x1.0	0.9062912334849943	0.30918869470989285	0.35070404808462696	1.0	0.8286403668252575	0.7875545072041035	0.8697262264464116	18	19
MST-377x1.0	MST-376x1.0	1.0	0.30918869470989285	0.30918869470989285	1.0	1.0	1.0	1.0	18	18
MST-378x1.0	MST-377x1.0	1.0	0.30918869470989285	0.30918869470989285	1.0	1.0	1.0	1.0	18	18
MST-379x1.0	MST-378x1.0	1.0	0.30918869470989285	0.30918869470989285	1.0	1.0	1.0	1.0	18	18
MST-380x1.0	MST-379x1.0	0.996810304298504	0.30782777042742226	0.30918869470989285	1.0	0.9936408922157729	0.9846657633923448	1.002616021039201	17	18
MST-381x1.0	MST-380x1.0	0.9935906248988505	0.30510319319224066	0.30782777042742226	1.0	0.9872628867343267	0.9745703310766455	0.999955442392008	16	17
MST-382x1.0	MST-381x1.0	0.9788707558399574	0.2962169374701339	0.30510319319224066	1.0	0.9586159258862026	0.9358589272091906	0.9813729245632146	14	16
MST-383x1.0	MST-382x1.0	1.0	0.2962169374701339	0.2962169374701339	1.0	1.0	1.0	1.0	14	14
MST-384x1.0	MST-383x1.0	0.9999607327433271	0.29620056544869056	0.2962169374701339	1.0	0.9999214685703681	0.9997722941464803	1.000070642994256	13	14
MST-385x1.0	MST-384x1.0	0.9983512777590505	0.295513622715634	0.29620056544869056	1.0	0.9967079831395167	0.9901321151530319	1.0032838511260014	12	13
MST-386x1.0	MST-385x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-387x1.0	MST-386x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-388x1.0	MST-387x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-389x1.0	MST-388x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-390x1.0	MST-389x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-391x1.0	MST-390x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-392x1.0	MST-391x1.0	1.0	0.295513622715634	0.295513622715634	1.0	1.0	1.0	1.0	12	12
MST-393x1.0	MST-392x1.0	0.9983482310576308	0.2948263388987974	0.295513622715634	1.0	0.996701909798226	0.990113906137449	1.003289913459003	11	12
MST-394x1.0	MST-393x1.0	1.0	0.2948263388987974	0.2948263388987974	1.0	1.0	1.0	1.0	11	11
MST-395x1.0	MST-394x1.0	1.0	0.2948263388987974	0.2948263388987974	1.0	1.0	1.0	1.0	11	11
MST-396x1.0	MST-395x1.0	1.0	0.2948263388987974	0.2948263388987974	1.0	1.0	1.0	1.0	11	11
MST-397x1.0	MST-396x1.0	1.0	0.2948263388987974	0.2948263388987974	1.0	1.0	1.0	1.0	11	11
MST-398x1.0	MST-397x1.0	1.0	0.2948263388987974	0.2948263388987974	1.0	1.0	1.0	1.0	11	11
MST-399x1.0	MST-398x1.0	1.0	0.2948263388987974	0.2948263388987974	1.0	1.0	1.0	1.0	11	11
